sequenza,livello,n_eventi,n_chars,frequenza,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,corpus,titolo
with,parole,53,60000,0.0008833333333333333,1.0720817047288678,0.007619458882664634,1.026941322526469,True,1114.3846153846155,1346.6232154780919,1.2084007593853243,0.09436727391967098,0.9060520616309097,1.0558456011905601,appaiata,wikipedia,American Civil War
it,parole,54,60000,0.0009,1.236435202896765,0.009238414652637507,1.2057642223931568,True,1010.0566037735849,1347.829272101774,1.3344096430499695,0.14325233964209225,0.9483023170760886,1.1381167900535905,appaiata,wikipedia,American Civil War
which,parole,49,60000,0.0008166666666666667,1.0908465008551007,0.01118279615607162,1.0240283706580027,True,1220.125,1193.640428857977,0.9782935591500682,-0.010972305272660085,1.009291544486245,1.0155682685569032,appaiata,wikipedia,American Civil War
at,parole,44,60000,0.0007333333333333333,0.9952766143441656,0.008857544165464394,0.9691435075995514,True,1345.0697674418604,1455.091510710038,1.0817963097017813,0.03929121659049283,1.0414830395047436,1.0404228435848373,appaiata,wikipedia,American Civil War
but,parole,37,60000,0.0006166666666666666,0.9891051486700899,0.008037063318178364,0.9633685738394865,True,1547.1944444444443,1409.3551072224373,0.9109101394999505,-0.046621690187568225,1.0010268615632238,1.018532385651475,appaiata,wikipedia,American Civil War
vocali,vc,18931,60000,0.31551666666666667,1.0585832456842115,0.006669406094377887,1.0277312679332593,True,3.1695192815636557,1.5882814266680203,0.5011111419661265,-0.3323463826805246,1.011445662471197,1.0270543910694423,vocali,wikipedia,Ancient Rome
spazio,lettere,9468,60000,0.1578,1.1359864948794036,0.0076534607989946525,1.1002270059730788,True,6.3372768564487165,2.9530460876152764,0.4659802868814705,-0.36427482545111933,0.9238766906110846,0.9365457617548216,spazio,wikipedia,Ancient Rome
e,lettere,6037,60000,0.10061666666666666,1.2040247465905438,0.007217504447949258,1.153841595628131,True,9.93870112657389,8.351805954624453,0.8403317343242741,-0.08676058924471695,0.9712199825720269,0.9381439998244826,lettera,wikipedia,Ancient Rome
a,lettere,4398,60000,0.0733,1.282807460342627,0.012719192064657383,1.2071445123491813,True,13.632249260859677,11.512172090678943,0.8444807507835257,-0.08431600554812543,0.9654781446638455,0.9982045619794052,lettera,wikipedia,Ancient Rome
t,lettere,4117,60000,0.06861666666666667,1.2715924478489677,0.009689118177320688,1.243825847063264,True,14.572643343051507,12.720848833798465,0.8729266567732196,-0.0678474743083156,0.9316939351452119,0.9298255956243454,lettera,wikipedia,Ancient Rome
i,lettere,3774,60000,0.0629,1.0990322603223408,0.004740690066010183,1.0782774007021667,True,15.902199840975351,14.758311924987133,0.9280673160048744,-0.03730818078705705,1.0256492084172575,1.0053446199406735,lettera,wikipedia,Ancient Rome
n,lettere,3518,60000,0.058633333333333336,1.1926811799877413,0.005532211935943215,1.1688053982523003,True,17.05743531418823,14.418875866293881,0.8453132373481952,-0.08382683195515207,1.046732309132774,0.8667201052828557,lettera,wikipedia,Ancient Rome
r,lettere,3394,60000,0.05656666666666667,0.9184541885226122,0.011086766623982907,0.9875130249381854,True,17.672855879752433,14.925689260127834,0.8445544603364308,-0.08427267560059858,0.984924317006639,0.9991144389432008,lettera,wikipedia,Ancient Rome
o,lettere,3232,60000,0.05386666666666667,1.0253720987232555,0.011295707977860236,1.0638276068442987,True,18.566078613432374,16.489584311890866,0.8881565491142979,-0.059234204355653665,0.9907416971627114,0.9844470179424253,lettera,wikipedia,Ancient Rome
s,lettere,3125,60000,0.052083333333333336,1.1911689595866664,0.004615062894410566,1.1639704122419363,True,19.194622279129323,18.410288837490402,0.9591378548515778,-0.020857207698392354,1.019440094368579,1.003768999860494,lettera,wikipedia,Ancient Rome
h,lettere,2168,60000,0.03613333333333334,1.1840751149276612,0.012604764702737267,1.09757589917978,True,27.682510383018,23.65976874438198,0.8546829177348095,-0.0783514426512708,1.0345945220178498,0.9417654948044089,lettera,wikipedia,Ancient Rome
d,lettere,2097,60000,0.03495,1.2949761141664093,0.019908511010931315,1.1681789819506168,True,28.6168893129771,25.54174235331475,0.8925408374743288,-0.056780366583307026,0.9199140712616476,1.0219048649674287,lettera,wikipedia,Ancient Rome
l,lettere,2009,60000,0.03348333333333333,1.079162668871835,0.006471999976244116,1.043337714832597,True,29.84163346613546,29.695126164211455,0.9950905066208838,-0.0024607872990340986,0.9988163826773446,0.9981791175389539,lettera,wikipedia,Ancient Rome
c,lettere,1655,60000,0.027583333333333335,1.2960402044475174,0.007935809302456891,1.2445728815456565,True,36.24244256348247,33.440069104854935,0.9226770255972985,-0.04021630953783326,0.9938732983866014,0.935626721218187,lettera,wikipedia,Ancient Rome
u,lettere,1490,60000,0.024833333333333332,1.3144377118107355,0.004128383066760383,1.31842737117161,True,40.22901276024177,41.471172351269274,1.0308772079103847,0.015203877314746612,0.9285267331991477,0.9985313491916953,lettera,wikipedia,Ancient Rome
