sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A2,tipo,label,gruppo,fonte
u,lettere,904,0.01808,50000,1.2055288248210434,0.010105620945120707,1.1373500011236435,True,55.310077519379846,54.1294455146501,0.9786543057308847,-0.010787985656357715,0.9560048960390365,0.9943347731203221,lettera,Olympic Games,wikipedia,Olympic Games
f,lettere,856,0.01712,50000,1.1130078077064434,0.0050120604928383305,1.1145086882644117,True,58.35087719298246,54.24889229102657,0.9297014012593249,-0.03642978063590472,0.9883986682418794,1.0014679656753722,lettera,Olympic Games,wikipedia,Olympic Games
y,lettere,761,0.01522,50000,1.0912561211383782,0.005743354739085035,1.1096732988620561,True,65.58815789473684,63.19001285956846,0.9634363105758026,-0.018622294610348016,0.9625990666265177,1.1298155041484792,lettera,Olympic Games,wikipedia,Olympic Games
b,lettere,535,0.0107,50000,1.4174049344689967,0.017052910646790497,1.2873454163732443,True,93.4625468164794,100.48688928078602,1.0751567628271401,0.03621739049957286,1.0526864016271573,0.9703760854095754,lettera,Olympic Games,wikipedia,Olympic Games
the,parole,862,0.01724,50000,1.3037782291703746,0.019837051967567614,1.1515729714955931,True,57.96864111498258,47.78856233342316,0.824386451264798,-0.09625896345231778,1.001050769806368,1.072670718605716,funzione,Olympic Games,wikipedia,Olympic Games
of,parole,279,0.00558,50000,1.1271626280894254,0.004693115633323893,1.1299392196540927,True,178.86330935251797,193.63739239095568,1.0825998528816203,0.039661893170370534,1.0446995688621403,1.0672289641640997,funzione,Olympic Games,wikipedia,Olympic Games
and,parole,237,0.00474,50000,1.251582203545728,0.020188816526787386,1.0855434843616625,True,210.27966101694915,189.08680368879874,0.8992158479538247,-0.05306619158362545,0.9637216503635022,0.8961892560034107,funzione,Olympic Games,wikipedia,Olympic Games
to,parole,195,0.0039,50000,1.2501399003199452,0.015970548095847543,1.166502527828052,True,255.8762886597938,275.9839958464198,1.0785837065714232,0.03780637090677731,0.9788701331445616,1.0537963210014496,funzione,Olympic Games,wikipedia,Olympic Games
in,parole,192,0.00384,50000,1.321457423083359,0.01644923548488316,1.207151993425976,True,258.9528795811518,307.50868687700887,1.1875082732209603,0.08571774356988689,0.9960451602425828,1.1391312475176367,funzione,Olympic Games,wikipedia,Olympic Games
for,parole,104,0.00208,50000,1.2720937549198543,0.017003621940202666,1.1800363701183014,True,479.54368932038835,660.2209787030316,1.3767691941451674,0.15852157419125287,0.9661277252928911,1.2299367228983584,funzione,Olympic Games,wikipedia,Olympic Games
games,parole,197,0.00394,50000,1.2864299327553117,0.008547685134057357,1.2244603165520647,True,254.51530612244898,270.10754699565206,1.0612624879452301,0.029720857146291753,0.9594387210114083,1.0528873654956825,keyword,Olympic Games,wikipedia,Olympic Games
olympic,parole,174,0.00348,50000,1.1806302294474844,0.004793100092665009,1.201029986908894,True,288.1329479768786,322.9314487537036,1.1207723761588606,0.056947354424524955,1.042873511730485,1.062558361633602,keyword,Olympic Games,wikipedia,Olympic Games
olympics,parole,91,0.00182,50000,1.0851572626335138,0.005426427295935996,1.086906447226432,True,539.4333333333333,567.2223678653211,1.0515152342556777,0.025110822184251706,0.961436891262737,1.0013050482953754,keyword,Olympic Games,wikipedia,Olympic Games
ioc,parole,80,0.0016,50000,1.3043231644945348,0.013486851649484165,1.2250490666363438,True,616.873417721519,1175.8669509496408,1.9061721856857083,0.3118095308148089,1.0233607585374764,1.2278698014635283,keyword,Olympic Games,wikipedia,Olympic Games
summer,parole,53,0.00106,50000,1.2495081483013768,0.011123663186644579,1.1800107064675234,True,927.8846153846154,1633.9545635779182,1.7609458509026268,0.275610566811317,1.0096273334520716,1.2145947842657596,keyword,Olympic Games,wikipedia,Olympic Games
sports,parole,46,0.00092,50000,1.4475941050667207,0.02577073398767895,1.4692471610912052,True,1103.2444444444445,2096.637146778747,1.9004284656375865,0.31044670685910186,1.1266377747399121,1.2650167477995256,keyword,Olympic Games,wikipedia,Olympic Games
host,parole,40,0.0008,50000,1.2128924461922033,0.003885857169906699,1.1921218037158547,True,1147.2564102564102,1757.4144542772385,1.5318410414324544,0.21006099226970096,0.9874944527661288,1.1932900593682185,keyword,Olympic Games,wikipedia,Olympic Games
was,parole,70,0.0014,50000,1.238919265326237,0.012438993879043481,1.143491670482666,True,711.2173913043479,1213.901062805915,1.7067932781841326,0.2611183069947214,1.0044617744679671,1.2493169933103159,appaiata,Olympic Games,wikipedia,Olympic Games
that,parole,69,0.00138,50000,1.0805319486226213,0.015906247956611625,1.0299395691628026,True,704.4852941176471,667.1835096893543,0.9470510105182359,-0.027194454174917032,1.0282892911651447,0.9936102965017936,appaiata,Olympic Games,wikipedia,Olympic Games
as,parole,60,0.0012,50000,1.1391327107513585,0.0028075491117198204,1.1376038622096516,True,797.8983050847457,1109.25148255425,1.3902166171871178,0.1632557544706291,0.9864435521962781,1.1745849637246897,appaiata,Olympic Games,wikipedia,Olympic Games
were,parole,59,0.00118,50000,1.257871737686401,0.011704459185664956,1.304375017330772,True,802.0689655172414,1034.234013732054,1.289457712735579,0.1264306875490257,0.9227530922244663,1.1284725800124547,appaiata,Olympic Games,wikipedia,Olympic Games
by,parole,54,0.00108,50000,0.9612715217442871,0.012576514422397973,1.0621065316115597,True,912.3018867924528,866.3388612410109,0.9496186227203338,-0.025841657795291403,1.0280963226037647,0.9695293887808442,appaiata,Olympic Games,wikipedia,Olympic Games
from,parole,46,0.00092,50000,1.0509231428727235,0.008819879489671544,1.0494806186025325,True,1081.7111111111112,1095.0073188261476,1.0122918287317755,0.006108372829562372,0.9677646961326595,1.007144578135034,appaiata,Olympic Games,wikipedia,Olympic Games
first,parole,39,0.00078,50000,1.1168888816979103,0.006434427829969488,1.1634427681944033,True,1272.2105263157894,1385.4178052202653,1.0889847054106008,0.04259710718806361,0.9620431441797992,1.0279325795462328,appaiata,Olympic Games,wikipedia,Olympic Games
vocali,vc,15820,0.3164,50000,1.1137745406057593,0.004618792653638187,1.078046643027701,True,3.1604399772425564,1.5862843690497668,0.5019188405640216,-0.33162987638462005,0.9349988259146471,0.9494233737425182,vocali,World War II,wikipedia,World War II
spazio,lettere,7726,0.15452,50000,1.1487142262704382,0.007407885750275587,1.1696074838504533,True,6.471715210355987,2.95089866354462,0.45596855974481315,-0.3736560357804285,1.0548347759305756,0.9296835551479198,spazio,World War II,wikipedia,World War II
e,lettere,4839,0.09678,50000,1.1192105134729033,0.006518699997737402,1.1579685992694462,True,10.330095080611823,8.583918381309447,0.8309621851806852,-0.09232184923722693,1.001836233543838,0.9624401861705097,lettera,World War II,wikipedia,World War II
a,lettere,4053,0.08106,50000,1.1872867530806948,0.005888707140889819,1.1536058369629936,True,12.32847976307996,11.002342532771268,0.892433028581507,-0.056840569676127994,0.9786505724253068,0.9155462148989161,lettera,World War II,wikipedia,World War II
t,lettere,3647,0.07294,50000,1.0624465220157995,0.01422028495076822,1.1338319779417299,True,13.704607789358201,12.044941707528558,0.8788972214791587,-0.06445417936458674,0.9969918794599334,0.9870501369668245,lettera,World War II,wikipedia,World War II
n,lettere,3487,0.06974,50000,1.160298271811327,0.01384507086918122,1.0730871579908876,True,14.333620195065977,11.955956952953278,0.8341198378528855,-0.09044128890798234,1.0061083785885947,1.0292138094425383,lettera,World War II,wikipedia,World War II
i,lettere,3287,0.06574,50000,1.023813078508343,0.009896250874618208,1.052701703704194,True,15.211199026171638,13.299516795514283,0.8743240274899954,-0.0670513586054295,0.9539673831219956,1.0579700635629012,lettera,World War II,wikipedia,World War II
o,lettere,2638,0.05276,50000,1.2665723215291063,0.008911130250126357,1.2032640025294614,True,18.95601061812666,17.196080838912106,0.9071571643069444,-0.04868127149174646,1.0026378163921648,0.9582621421899469,lettera,World War II,wikipedia,World War II
r,lettere,2585,0.0517,50000,1.1827311553347442,0.0237249929993763,0.982467237947258,True,19.343653250773993,16.92612030423256,0.8750219043321249,-0.06665420568107537,1.0088970299121636,1.0064643616207414,lettera,World War II,wikipedia,World War II
s,lettere,2377,0.04754,50000,1.2556837347785212,0.009567661015579772,1.1933992368949056,True,21.033670033670035,19.639458738359057,0.9337152625728573,-0.03427843732222973,1.024000144491495,0.999456272392441,lettera,World War II,wikipedia,World War II
h,lettere,1659,0.03318,50000,1.0420362387562294,0.009225356497389212,0.9836264509010392,True,30.128468033775633,25.63849272438844,0.8509723327334902,-0.08051317927936173,0.9553240228388616,0.9054276725120404,lettera,World War II,wikipedia,World War II
d,lettere,1631,0.03262,50000,1.2183483477920354,0.018184615561528887,1.0956082900374227,True,30.65276073619632,28.601552055324053,0.9330824163433312,-0.03461703603059602,1.013377652343866,0.9469416429753911,lettera,World War II,wikipedia,World War II
l,lettere,1513,0.03026,50000,1.1941308352709261,0.010196788266910548,1.119598030656779,True,33.04100529100529,33.11232170792995,1.0021584215218802,0.0010780473206707727,1.0516185290359055,0.9404559545403103,lettera,World War II,wikipedia,World War II
c,lettere,1269,0.02538,50000,1.172088415910712,0.007809680994921341,1.1432330900281686,True,39.39826498422713,37.793313575976164,0.9592633988097318,-0.020791794107426296,0.9860246014281197,0.9772341328256776,lettera,World War II,wikipedia,World War II
u,lettere,1003,0.02006,50000,0.9258638558578368,0.00996908237341435,0.9634582990357151,True,49.699600798403196,46.88119807670461,0.9432912402429369,-0.02918181206331882,0.9487217896965058,0.9811692748231806,lettera,World War II,wikipedia,World War II
m,lettere,985,0.0197,50000,1.120506076961986,0.008358671019289544,1.0564657662014632,True,50.6890243902439,47.88051890916174,0.9445934200772916,-0.02849262953924125,1.036724947674492,0.9374488246587857,lettera,World War II,wikipedia,World War II
p,lettere,918,0.01836,50000,1.1532241864392423,0.006770333195091498,1.1017431506938653,True,54.3020719738277,55.85290770582752,1.028559420950775,0.014078671127804183,1.029627267187836,0.9551135431835635,lettera,World War II,wikipedia,World War II
f,lettere,891,0.01782,50000,1.0081464609324655,0.0072118818066105855,1.0582132183618858,True,56.06404494382023,55.07915716424623,0.9824328091103502,-0.008861430666865002,0.9721140589996651,1.0261860448265654,lettera,World War II,wikipedia,World War II
g,lettere,865,0.0173,50000,1.237940638536714,0.004466801121927731,1.2151583005233397,True,57.64351851851852,58.847704965667035,1.0208902315142623,0.010337143100844775,0.8955481122374985,1.1169135020463299,lettera,World War II,wikipedia,World War II
y,lettere,612,0.01224,50000,1.1647399810079802,0.015834269683003065,1.0805524649330367,True,81.47463175122749,81.6166404279251,1.0017429802828839,0.0008707313076914397,0.9333310458736963,1.066262697262126,lettera,World War II,wikipedia,World War II
w,lettere,589,0.01178,50000,1.1763070018951216,0.0030499505271958213,1.1529807114539485,True,84.99489795918367,94.47497694439382,1.1115370359025865,0.052822675617863094,1.0058588741005374,0.9871700135753075,lettera,World War II,wikipedia,World War II
the,parole,726,0.01452,50000,1.0807100484324588,0.0036161196158357896,1.0651521234930812,True,68.87172413793104,56.26210207866868,0.8169114797531601,-0.10076909210332784,1.0102239220747105,0.9295184955926749,funzione,World War II,wikipedia,World War II
and,parole,292,0.00584,50000,1.1301739155026198,0.013637686615890291,1.0348561464825072,True,170.97938144329896,153.08687950591144,0.8953528677765095,-0.055212479956967014,1.0164352404430261,1.0001736761329951,funzione,World War II,wikipedia,World War II
of,parole,260,0.0052,50000,1.1986187855762291,0.01514106407005701,1.1219973798010294,True,192.02316602316603,196.29332446289948,1.0222377254170378,0.010996593099583243,0.9739640610816515,1.0112464630199283,funzione,World War II,wikipedia,World War II
in,parole,249,0.00498,50000,1.2719977545782708,0.01763219379999812,1.1336029716912672,True,200.2016129032258,260.279046140361,1.3000846614865968,0.1304667895540181,0.9693539682730631,1.110013077954295,funzione,World War II,wikipedia,World War II
to,parole,204,0.00408,50000,1.0651027816306935,0.014762423547094132,0.9748961998877762,True,240.92118226600985,218.02480487134804,0.9049632034040864,-0.04988904584933033,0.9764594639177694,0.997831630535614,funzione,World War II,wikipedia,World War II
on,parole,88,0.00176,50000,1.2031067231453398,0.006238436216013414,1.1822439377648657,True,571.2068965517242,732.0233529432037,1.2815380160188896,0.12339834534519481,0.9671109873225374,1.100831038950199,funzione,World War II,wikipedia,World War II
germany,parole,78,0.00156,50000,1.2287793317852094,0.008398397499573535,1.1640041338042908,True,635.2727272727273,1006.0766507939279,1.583692495525645,0.22591407318652076,0.9323060902771373,1.2110642281315076,keyword,World War II,wikipedia,World War II
soviet,parole,71,0.00142,50000,1.3640703468977418,0.006340679027801203,1.3170035001896285,True,689.1428571428571,1069.4444350156402,1.5518472315732756,0.2162540236521324,0.9813773226473215,1.3199164582134177,keyword,World War II,wikipedia,World War II
japan,parole,57,0.00114,50000,1.41711195948349,0.015799737174537965,1.3032911769595317,True,859.0,1431.3863718278674,1.6663403630126512,0.24990821586624634,1.0632490531641279,1.364362705124247,keyword,World War II,wikipedia,World War II
united,parole,52,0.00104,50000,1.1676128514489095,0.00953435576701131,1.1443971370626858,True,934.1960784313726,1134.3113509016446,1.2142112101415472,0.09674380165740977,0.8497480502991426,1.1183021518005405,keyword,World War II,wikipedia,World War II
german,parole,52,0.00104,50000,1.184200118829155,0.004887128938389946,1.2137201840083574,True,959.4509803921569,1406.8583910788673,1.4663160701590416,0.18907392925067024,0.9514284841293809,1.1223386777452944,keyword,World War II,wikipedia,World War II
japanese,parole,53,0.00106,50000,1.4565644815224086,0.015339640782728058,1.3477959394771186,True,934.0192307692307,2154.6017555718095,2.306806631590811,0.3951868909135891,0.99570783182755,1.3861134761873644,keyword,World War II,wikipedia,World War II
forces,parole,47,0.00094,50000,1.1645014380337808,0.006385093020268077,1.15910057351605,True,1026.3478260869565,1260.6941865036335,1.2283303520115043,0.10246701159250984,1.0470489615528804,1.071365874032587,keyword,World War II,wikipedia,World War II
was,parole,70,0.0014,50000,0.9224166806724429,0.007112888230959081,0.9540397598703704,True,719.6376811594203,587.2598125044649,0.8160492812971116,-0.10129169984390606,1.0934803693753163,0.9275659534832309,appaiata,World War II,wikipedia,World War II
with,parole,67,0.00134,50000,0.9480446099529094,0.013243126368373449,0.9787935330440984,True,751.939393939394,685.8364657911227,0.9120900850772566,-0.045975822796649975,1.0102358567800829,0.9364386479173713,appaiata,World War II,wikipedia,World War II
an,parole,49,0.00098,50000,0.9627766160293693,0.012076479883433806,0.9312331889476982,True,1029.3541666666667,984.7536140618126,0.9566713245555871,-0.02214407442918601,0.8857270570187984,0.9546859503828524,appaiata,World War II,wikipedia,World War II
for,parole,45,0.0009,50000,1.142894987082834,0.010041032343766123,1.0737916401284837,True,1113.2727272727273,1216.612574506857,1.0928252751572292,0.04435404916937243,0.9712955145606249,1.087019666543754,appaiata,World War II,wikipedia,World War II
its,parole,42,0.00084,50000,1.0860951151931222,0.006591784908621893,1.0926982284734184,True,1113.0243902439024,1446.9955509227539,1.300057360473176,0.1304564684471378,0.9713919930248472,1.0948076482677684,appaiata,World War II,wikipedia,World War II
against,parole,39,0.00078,50000,0.9730445688578763,0.0028034539411101508,0.9925348011324459,True,1247.9473684210527,1342.3494117035982,1.0756458530795143,0.03644448929825047,0.9534727071892438,1.0336671512832358,appaiata,World War II,wikipedia,World War II
