corpus,titolo,sequenza,tipo,n_eventi,mean_tau,cv_tau,J
grok_oggi,Nelson Mandela,on,funzione,102,581.5643564356436,1.0659981093044166,-0.1695825741888931
grok_oggi,Nelson Mandela,mandela,keyword,148,405.21768707482994,0.697502924747308,-0.6569584150053044
grok_oggi,Nelson Mandela,anc,keyword,84,677.3373493975904,1.7491883320740726,-0.039650674345529234
grok_oggi,Nelson Mandela,south,keyword,49,1200.2708333333333,1.0546556481216653,0.039394063004940236
grok_oggi,Nelson Mandela,african,keyword,46,1261.0,1.173319294578541,0.16017991419796293
grok_oggi,Nelson Mandela,national,keyword,35,1693.5882352941176,1.4753733279364134,0.36366852133242755
grok_oggi,Nelson Mandela,mandela's,keyword,35,1699.735294117647,1.2398186743519493,-0.31042943880779833
grok_oggi,Nelson Mandela,government,keyword,34,1740.4848484848485,1.256223379370594,-0.2822792770051924
grok_oggi,Nelson Mandela,as,appaiata,96,609.421052631579,0.9903281534067412,-0.21524635991094643
grok_oggi,Nelson Mandela,his,appaiata,68,883.223880597015,1.8121002414679324,0.09084562630371032
grok_oggi,Nelson Mandela,at,appaiata,48,1229.531914893617,0.9781017876521306,-0.14191327858802094
grok_oggi,Nelson Mandela,he,appaiata,42,1440.7317073170732,1.5525111288695752,0.022430600064265237
grok_oggi,Nelson Mandela,including,appaiata,37,1620.638888888889,0.7815794126435515,-0.30972671110602507
grok_oggi,Nelson Mandela,that,appaiata,37,1590.4444444444443,1.006380521248278,0.09987219374836832
grok_oggi,Nelson Mandela,was,appaiata,32,1811.4516129032259,1.114804695671422,0.12474322150503153
grok_oggi,Ancient Rome,vocali,vocali,18956,3.165338960696386,0.576690677121467,-0.5352589142709367
grok_oggi,Ancient Rome,spazio,spazio,8512,7.048290447655974,0.46887324841166783,-1.0382058466367945
grok_oggi,Ancient Rome,e,lettera,5370,11.172099087353324,0.8999949465037672,-0.30056963851639784
grok_oggi,Ancient Rome,i,lettera,4659,12.880206097037355,0.869903321551616,-0.3183180565491939
grok_oggi,Ancient Rome,a,lettera,4372,13.726149622512011,0.8672395439502295,-0.4063810274656063
grok_oggi,Ancient Rome,n,lettera,3892,15.418144435877666,0.8384388126580054,-0.35178645555572075
grok_oggi,Ancient Rome,t,lettera,3792,15.818781324188869,0.8723861102942276,-0.32868894636043317
grok_oggi,Ancient Rome,r,lettera,3492,17.178458894299627,0.8405537564047373,-0.3624554142874692
grok_oggi,Ancient Rome,s,lettera,3290,18.230161143204622,0.9374207506247958,-0.08779885119215948
grok_oggi,Ancient Rome,o,lettera,2871,20.897560975609757,0.912870801850594,-0.25263419801996095
grok_oggi,Ancient Rome,l,lettera,2238,26.784085829235583,0.9868217876157691,-0.06382282522199693
grok_oggi,Ancient Rome,d,lettera,2049,29.279296875,0.9046854582501701,-0.18227811782230657
grok_oggi,Ancient Rome,c,lettera,1985,30.232862903225808,0.9409718860952936,-0.21276533818803886
grok_oggi,Ancient Rome,u,lettera,1684,35.568627450980394,1.0064639535726736,-0.12859453086165168
grok_oggi,Ancient Rome,h,lettera,1456,41.16907216494845,0.9666729834112002,-0.14961320551401872
grok_oggi,Ancient Rome,m,lettera,1306,45.96628352490421,0.9714068915222367,-0.10405573681024878
grok_oggi,Ancient Rome,p,lettera,1159,51.26079447322971,0.9323932823036856,-0.045794625219892394
grok_oggi,Ancient Rome,g,lettera,1132,52.88063660477454,0.922227542436403,-0.15182229660227262
grok_oggi,Ancient Rome,f,lettera,827,72.5181598062954,0.9595499492196901,-0.0934208673188896
grok_oggi,Ancient Rome,b,lettera,798,74.99372647427855,0.9938028795252974,-0.1322066131251671
grok_oggi,Ancient Rome,y,lettera,703,85.21367521367522,0.9377222224104618,-0.15794647775357307
grok_oggi,Ancient Rome,the,funzione,394,152.4198473282443,0.9250984377784558,-0.3343759734675815
grok_oggi,Ancient Rome,and,funzione,364,164.68870523415978,0.8045242224085761,-0.5824789199390054
grok_oggi,Ancient Rome,in,funzione,201,299.255,1.2131770550414724,-0.1629272643102752
grok_oggi,Ancient Rome,of,funzione,154,390.2483660130719,1.2305186555737897,-0.13908493100175806
grok_oggi,Ancient Rome,to,funzione,146,411.1655172413793,1.0072675636957014,-0.1203082357817481
grok_oggi,Ancient Rome,by,funzione,114,519.5840707964602,1.011665794751728,-0.26485326757992034
grok_oggi,Ancient Rome,bc,keyword,142,343.468085106383,2.479734020773672,-0.017073654963852804
grok_oggi,Ancient Rome,ad,keyword,82,728.1481481481482,4.724557069930908,-0.09863444158987146
grok_oggi,Ancient Rome,roman,keyword,46,1285.2444444444445,1.1732783045924347,-0.09766620352148261
grok_oggi,Ancient Rome,military,keyword,36,1669.1142857142856,0.8243935484627336,-0.2769589943339471
grok_oggi,Ancient Rome,rome,keyword,43,1401.0714285714287,0.9478084450082686,0.045240954529146844
grok_oggi,Ancient Rome,senatorial,keyword,22,2163.8571428571427,1.0918130985782504,
grok_oggi,Ancient Rome,war,keyword,22,1678.3333333333333,1.3345724942848163,
grok_oggi,Ancient Rome,with,appaiata,74,774.7534246575342,0.8884624966710203,-0.5849610251461477
grok_oggi,Ancient Rome,from,appaiata,71,854.6714285714286,0.980520198424664,-0.21413478757165985
grok_oggi,Ancient Rome,his,appaiata,44,1074.906976744186,1.6123910535643864,0.4683312141530227
grok_oggi,Ancient Rome,like,appaiata,35,1707.2941176470588,1.0385450944165655,0.010189747969360598
grok_oggi,Ancient Rome,through,appaiata,30,2025.2758620689656,0.7715693384176276,-0.3348349485412314
grok_oggi,Ancient Rome,which,appaiata,22,2530.904761904762,1.1035891708769174,
grok_oggi,Ancient Rome,though,appaiata,23,2508.8636363636365,0.7025471982638538,
grok_oggi,Ottoman Empire,vocali,vocali,18974,3.1622305381331364,0.5686133290197417,-0.5879442428741785
grok_oggi,Ottoman Empire,spazio,spazio,8001,7.499125,0.45559109212962007,-1.0755406321264174
grok_oggi,Ottoman Empire,e,lettera,5459,10.991572004397215,0.8693009150499282,-0.31498977665372124
grok_oggi,Ottoman Empire,i,lettera,4640,12.930372925199396,0.892975481139625,-0.30314322321005754
grok_oggi,Ottoman Empire,a,lettera,4345,13.808241252302025,0.8578287107094458,-0.3706392327157812
grok_oggi,Ottoman Empire,t,lettera,4306,13.935656213704995,0.8814798185127961,-0.27546961638285905
grok_oggi,Ottoman Empire,n,lettera,3962,15.141630901287554,0.8553130833608366,-0.3545062520005067
grok_oggi,Ottoman Empire,r,lettera,3421,17.53859649122807,0.867406908905039,-0.3068492464414092
grok_oggi,Ottoman Empire,s,lettera,3250,18.455832563865805,0.9284865215644712,-0.12120937220167063
grok_oggi,Ottoman Empire,o,lettera,3068,19.55820019563091,0.9143378576788642,-0.2453877498078484
grok_oggi,Ottoman Empire,l,lettera,2197,27.265482695810565,0.9425787337645378,-0.07688254497213888
grok_oggi,Ottoman Empire,d,lettera,2046,29.325183374083128,0.8450236021957247,-0.2502392918590426
grok_oggi,Ottoman Empire,c,lettera,1711,35.05380116959064,0.9084971797018633,-0.22402337961768481
grok_oggi,Ottoman Empire,h,lettera,1508,39.79296615792966,0.9056223485234702,-0.21377253823603576
grok_oggi,Ottoman Empire,u,lettera,1462,41.02190280629706,0.9133872940256449,-0.2089401643968504
grok_oggi,Ottoman Empire,m,lettera,1404,42.743406985032074,0.9970444261165,-0.08634679925622994
grok_oggi,Ottoman Empire,p,lettera,1139,52.709138840070295,0.96881265675215,-0.013813523987711235
grok_oggi,Ottoman Empire,g,lettera,1107,54.10849909584087,0.9240008346367058,-0.19201340744022838
grok_oggi,Ottoman Empire,f,lettera,878,68.27822120866591,1.0025649006260757,0.015121737711916288
grok_oggi,Ottoman Empire,y,lettera,771,77.72987012987014,0.9902175797035322,-0.11205885402379123
grok_oggi,Ottoman Empire,v,lettera,630,94.74721780604133,1.0426151536951518,-0.0528676856401945
grok_oggi,Ottoman Empire,the,funzione,382,156.1968503937008,0.9808047802330176,-0.3349236450033793
grok_oggi,Ottoman Empire,and,funzione,313,191.40384615384616,0.7545210851452999,-0.6305067773173127
grok_oggi,Ottoman Empire,of,funzione,171,350.20588235294116,1.0331167153837024,-0.27126258267661035
grok_oggi,Ottoman Empire,in,funzione,167,358.63253012048193,0.9514416131706244,-0.23829290036687578
grok_oggi,Ottoman Empire,to,funzione,163,364.80864197530866,0.8636791046923815,-0.36397164430474765
grok_oggi,Ottoman Empire,by,funzione,102,591.2871287128713,0.8602532077187012,-0.3184922449420552
grok_oggi,Ottoman Empire,ottoman,keyword,81,725.6125,0.8932897648955498,-0.3114735174973941
grok_oggi,Ottoman Empire,century,keyword,52,1121.1764705882354,1.34622183114575,0.008724120312653022
grok_oggi,Ottoman Empire,military,keyword,35,1724.2941176470588,0.7893228312671047,-0.2843245632564093
grok_oggi,Ottoman Empire,fiscal,keyword,27,1813.7307692307693,1.089401041964651,0.0888674146045742
grok_oggi,Ottoman Empire,european,keyword,23,2384.090909090909,1.5735930750153722,
grok_oggi,Ottoman Empire,ethnic,keyword,26,2358.36,2.4014589626384866,0.3253925405146088
grok_oggi,Ottoman Empire,administrative,keyword,20,2911.9473684210525,1.1962176145718393,
grok_oggi,Ottoman Empire,from,appaiata,78,741.1428571428571,0.8043447434308009,-0.31628781282723706
grok_oggi,Ottoman Empire,over,appaiata,43,1342.357142857143,1.0573169714070965,-0.21271682733190833
grok_oggi,Ottoman Empire,for,appaiata,36,1668.0857142857142,1.013131421970949,0.19556381462633468
grok_oggi,Ottoman Empire,into,appaiata,26,2372.84,1.349943383959708,0.01482120394946763
grok_oggi,Ottoman Empire,amid,appaiata,22,2697.3809523809523,0.8948523338843525,
grok_oggi,Ottoman Empire,imperial,appaiata,20,2910.684210526316,0.837454492127307,
grok_oggi,Ottoman Empire,such,appaiata,20,3033.8947368421054,0.7809319881342364,
grok_oggi,American Civil War,vocali,vocali,18325,3.2740122244051517,0.597553782738704,-0.5397913548807982
grok_oggi,American Civil War,spazio,spazio,8498,7.060727315523126,0.47501312752487346,-1.021351180298707
grok_oggi,American Civil War,e,lettera,5700,10.52640814177926,0.898600147168736,-0.2658430361249155
grok_oggi,American Civil War,t,lettera,4041,14.851237623762376,0.9281375443517301,-0.2168213602721676
grok_oggi,American Civil War,n,lettera,4002,14.992501874531367,0.8741835610093264,-0.3404214409472635
grok_oggi,American Civil War,a,lettera,3876,15.481032258064516,0.854562604815472,-0.374789570031283
grok_oggi,American Civil War,i,lettera,3820,15.70751505629746,0.9680480904917919,-0.24426893370648678
grok_oggi,American Civil War,o,lettera,3527,16.98922291548497,0.8416355321200658,-0.3394216350319795
grok_oggi,American Civil War,r,lettera,3474,17.26893175928592,0.8395746898565712,-0.34022628170857244
grok_oggi,American Civil War,s,lettera,3275,18.291081246182042,0.963903150403179,-0.04470087085449002
grok_oggi,American Civil War,l,lettera,2060,29.12773190869354,0.9835203209682518,-0.0075692423313099815
grok_oggi,American Civil War,d,lettera,2042,29.356687898089174,0.8591150886555615,-0.23955075027230568
grok_oggi,American Civil War,c,lettera,1755,34.15621436716078,0.9056748006100964,-0.25391880044411147
grok_oggi,American Civil War,h,lettera,1491,40.15771812080537,0.9801130314536601,-0.17708168098993401
grok_oggi,American Civil War,u,lettera,1402,42.76516773733048,0.9187545123327844,-0.27283783371390924
grok_oggi,American Civil War,m,lettera,1127,53.269982238010655,0.9712116131816765,-0.037209748358291175
grok_oggi,American Civil War,f,lettera,1070,56.05799812909261,0.9606547440049857,-0.011359656920778142
grok_oggi,American Civil War,p,lettera,1069,55.9625468164794,1.086185209919859,0.16355761519029505
grok_oggi,American Civil War,g,lettera,992,60.44702320887992,0.9207753385171921,-0.09169858195963296
grok_oggi,American Civil War,y,lettera,681,87.83823529411765,0.9957716297107583,-0.222472221530459
grok_oggi,American Civil War,v,lettera,676,88.72,0.9954402501204695,-0.19394332278087084
grok_oggi,American Civil War,the,funzione,431,139.15116279069767,1.008096542367897,-0.3468085399221095
grok_oggi,American Civil War,and,funzione,274,218.48717948717947,0.8900524468139797,-0.5193221479765067
grok_oggi,American Civil War,of,funzione,225,267.02232142857144,0.9442730755177599,-0.21874045101808798
grok_oggi,American Civil War,to,funzione,196,306.5230769230769,0.9126060728435379,-0.3806842332904895
grok_oggi,American Civil War,in,funzione,164,364.3006134969325,0.9063238369866561,-0.22294355496163512
grok_oggi,American Civil War,on,funzione,124,460.1707317073171,1.1764160485608408,-0.041861100187529726
grok_oggi,American Civil War,union,keyword,118,508.9059829059829,1.5975103353004796,-0.2039239486729956
grok_oggi,American Civil War,confederate,keyword,88,685.8735632183908,1.7311949034797363,-0.05872593514714476
grok_oggi,American Civil War,states,keyword,54,1087.867924528302,2.7108329457686136,0.27160196661602826
grok_oggi,American Civil War,northern,keyword,43,1389.952380952381,0.9169448380858328,-0.04286159907371347
grok_oggi,American Civil War,april,keyword,36,1544.4571428571428,2.261789679144597,0.29645437320410056
grok_oggi,American Civil War,southern,keyword,34,1805.1818181818182,1.7091201400799336,0.2869433933619663
grok_oggi,American Civil War,slavery,keyword,52,676.9803921568628,2.079234353320295,-0.1589624547540519
grok_oggi,American Civil War,by,appaiata,79,765.1794871794872,1.138711116528663,-0.05391712994509399
grok_oggi,American Civil War,as,appaiata,75,778.0135135135135,1.1716479320011266,0.054653547458744844
grok_oggi,American Civil War,from,appaiata,52,1141.4901960784314,0.920178269827994,-0.16913970006057705
grok_oggi,American Civil War,at,appaiata,41,1457.3,1.5436738316190273,0.028641238218768583
grok_oggi,American Civil War,but,appaiata,36,1566.2,0.7151400065072603,-0.6732657203854766
grok_oggi,American Civil War,over,appaiata,31,1818.8666666666666,1.2495800897146885,0.0641218403765432
grok_oggi,American Civil War,under,appaiata,29,1730.107142857143,1.051766067726669,-0.2305471172621558
grok_oggi,United Kingdom,vocali,vocali,17790,3.3726460172016415,0.6108593874878825,-0.4849747814173985
grok_oggi,United Kingdom,spazio,spazio,8547,7.02000936110461,0.4754807197429818,-1.0587899332459494
grok_oggi,United Kingdom,e,lettera,5182,11.57498552403011,0.8912542551827802,-0.2817852930523131
grok_oggi,United Kingdom,i,lettera,4147,14.461167390255667,0.9206442330143808,-0.2777356076224978
grok_oggi,United Kingdom,n,lettera,3962,15.146175208280738,0.8670357525749365,-0.32698328436937657
grok_oggi,United Kingdom,t,lettera,3936,15.243710292249046,0.8713028672340815,-0.3397696790690025
grok_oggi,United Kingdom,a,lettera,3692,16.241668924410728,0.8955469511958978,-0.3492208528829234
grok_oggi,United Kingdom,o,lettera,3363,17.841165972635338,0.8942405109905534,-0.29263901379085255
grok_oggi,United Kingdom,r,lettera,3234,18.54809774203526,0.8537788950006012,-0.3456208565824962
grok_oggi,United Kingdom,s,lettera,3177,18.855478589420656,0.9700430253351695,-0.11719460067299314
grok_oggi,United Kingdom,l,lettera,2099,28.56148713060057,0.9549978416549172,-0.03625409307418009
grok_oggi,United Kingdom,d,lettera,2035,29.482792527040314,0.8766236894221916,-0.23204728181090883
grok_oggi,United Kingdom,c,lettera,1638,36.61453879047037,0.8995089372871727,-0.21843641111743023
grok_oggi,United Kingdom,h,lettera,1440,41.684503127171645,1.006685060355439,-0.11357386424283895
grok_oggi,United Kingdom,u,lettera,1406,42.65551601423488,0.9335636683225019,-0.23138710459017625
grok_oggi,United Kingdom,g,lettera,1194,50.26487845766974,0.8586798248058221,-0.2344731813023834
grok_oggi,United Kingdom,m,lettera,1167,51.34905660377358,1.013018324590058,-0.010419216732185285
grok_oggi,United Kingdom,p,lettera,1035,57.861702127659576,1.0458077279629914,0.07734956816359248
grok_oggi,United Kingdom,f,lettera,993,60.45060483870968,0.9654264642923671,-0.04307370254204191
grok_oggi,United Kingdom,b,lettera,727,82.53856749311295,0.9835757116477722,-0.17591295490978123
grok_oggi,United Kingdom,y,lettera,631,95.04126984126984,1.0396959565297816,-0.052481988887995726
grok_oggi,United Kingdom,the,funzione,408,146.77641277641277,1.1278247677193902,-0.2062369528000948
grok_oggi,United Kingdom,and,funzione,349,171.96264367816093,0.792592002872681,-0.5632689078639875
grok_oggi,United Kingdom,of,funzione,212,280.8862559241706,1.1870127447100998,-0.08615801250779528
grok_oggi,United Kingdom,in,funzione,185,322.3532608695652,1.0500017629114602,-0.12408960514978101
grok_oggi,United Kingdom,to,funzione,149,393.63513513513516,1.0541306159207107,-0.07771441769273697
grok_oggi,United Kingdom,with,funzione,100,602.8888888888889,0.7699203498521929,-0.5679597872051096
grok_oggi,United Kingdom,uk,keyword,66,894.1076923076923,1.5284691328169373,0.020077963053529633
grok_oggi,United Kingdom,billion,keyword,37,1167.4166666666667,1.6249313873247941,0.27822484961010907
grok_oggi,United Kingdom,gdp,keyword,35,1677.7058823529412,1.6731684042672321,0.36885640149381244
grok_oggi,United Kingdom,britain,keyword,34,833.1515151515151,1.8328282078728806,0.19593975733811947
grok_oggi,United Kingdom,united,keyword,29,2097.1785714285716,0.9600482966837041,-0.13101554109450844
grok_oggi,United Kingdom,kingdom,keyword,34,1779.4242424242425,1.0726778123317602,0.16206447507637617
grok_oggi,United Kingdom,ireland,keyword,31,1607.4,1.7194640814185118,0.46057662542416594
grok_oggi,United Kingdom,as,appaiata,56,1060.290909090909,0.8932894502844942,-0.24527060802558215
grok_oggi,United Kingdom,like,appaiata,38,1421.972972972973,0.7694302433119202,-0.5104166829980568
grok_oggi,United Kingdom,but,appaiata,34,1628.5454545454545,0.8458464210026908,-0.2837846291551225
grok_oggi,United Kingdom,at,appaiata,31,1919.6,0.9124154473074454,-0.04018351522153293
grok_oggi,United Kingdom,trade,appaiata,29,1644.4642857142858,1.6530876224939066,0.4003270934100887
grok_oggi,United Kingdom,while,appaiata,26,2241.64,0.6414170707240601,-0.6583455362472797
grok_oggi,United Kingdom,under,appaiata,33,1813.34375,0.9710161119110287,0.09024011494944155
grok_oggi,Joseph Stalin,vocali,vocali,18671,3.213497589716122,0.5855254715711206,-0.5457575950924312
grok_oggi,Joseph Stalin,spazio,spazio,8484,7.071790640103737,0.472831536742524,-1.0117856371735334
