sequenza,livello,n_eventi,frequenza,n_chars,gamma,gamma_se,gamma_stretto,stimabile,mean_tau,sigma_tau,cv_tau,B_goh,gamma_A1,gamma_A1_sd,gamma_A2,gamma_A2_sd,cv_tau_A2,quota_burstiness,tipo,wordset,label,gruppo,modello,temperature,sample_id,degenerato,params_B,deg_ripetizione,deg_alfabeto,deg_lessico,kgram_unique,lat_frac,voc_ref,n_continuations,file
himself,parole,0,0.0,50000,,,,False,,,,,,,,,,,appaiata,riferimento,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
vocali,vc,9763,0.19526,50000,1.9386770265755013,0.0023687160759611084,1.9207403112695303,True,5.118930547019054,8.356007328933572,1.6323736476166082,0.24022944014394346,0.9927345267988814,0.02520082498822684,1.0478243586609644,0.053672130375347425,1.632373647616608,0.050948683420364564,vocali,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
spazio,lettere,4455,0.0891,50000,1.8440987348895235,0.004880637150778159,1.8066193240799409,True,11.204086214638528,15.970719654600751,1.4254370547179878,0.1754063474417622,0.9676621733060413,0.09229688852705145,0.9617925479923318,0.08019631027704005,1.425437054717988,-0.04526419769207308,spazio,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
e,lettere,2940,0.0588,50000,1.8760189259590732,0.00787614696866074,1.8147434898371837,True,17.00170125893161,26.181066846673538,1.539908650783972,0.21257010586476136,0.9599563740591949,0.0028758615439546885,1.109787535199308,0.06775544853549731,1.539908650783972,0.12532552887383308,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
a,lettere,2287,0.04574,50000,1.7975717270994056,0.010869041997731543,1.7152962655472417,True,21.84864391951006,29.067382900895755,1.3303975756106134,0.1417773426596714,0.9134349511915033,0.03924300659736457,1.0684472724233505,0.054659898939280444,1.3303975756106134,0.08581958223654475,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
t,lettere,2221,0.04442,50000,1.80880636500655,0.011324094007633647,1.7217778203763923,True,22.493693693693693,33.30058193136981,1.4804408019793533,0.19369170253769774,1.0091702391102075,0.06858027892435133,1.0122780717228592,0.034703568752128836,1.4804408019793531,0.01518048355462656,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
i,lettere,2001,0.04002,50000,1.7878299389652064,0.011044479554056963,1.7093450663111098,True,24.801,37.00068816200898,1.491903074957017,0.19740056501415165,0.8896061239138877,0.0406606506424874,1.142364194267237,0.017889262191316608,1.491903074957017,0.18070421956066873,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
n,lettere,1989,0.03978,50000,1.7975712583895944,0.013799350036857751,1.6959091307435692,True,25.11016096579477,33.43711563422951,1.3316169370549942,0.14222616579284722,0.9949053814573231,0.011632762838770344,1.1478563127704275,0.07858751692677379,1.3316169370549942,0.18538320083019252,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
o,lettere,1842,0.03684,50000,1.8263697224934157,0.014106656600341192,1.7182596322926038,True,27.116241173275395,45.28004121928407,1.6698494798722376,0.2508940990577088,1.0717678159408035,0.05068227157075273,1.1304293390847633,0.059410877183582414,1.6698494798722379,0.15783412137997652,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
r,lettere,1736,0.03472,50000,1.763069201134329,0.01196823958865417,1.6718807966668419,True,28.76599423631124,40.33099066895168,1.4020370837049663,0.1673733875435651,0.964248632736127,0.07952377776681849,1.0673460340856966,0.005591539360496598,1.4020370837049663,0.08825678455582323,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
s,lettere,1701,0.03402,50000,1.7344944186917985,0.010983724053664535,1.6495950130548236,True,29.355882352941176,39.078147894122175,1.3311862823365934,0.1420677038321618,0.9717598201677632,0.10068385700794377,1.015651346476868,0.04847499851849149,1.3311862823365934,0.021309006683460464,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
l,lettere,1268,0.02536,50000,1.7368604971622228,0.013903107898849123,1.6342686460447906,True,39.330702446724544,57.79236705747996,1.469395750959767,0.19008526712550206,0.9599199315999075,0.04997600624185726,1.1292183947248247,0.025219308338150618,1.469395750959767,0.1753634442645074,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
c,lettere,1057,0.02114,50000,1.542059902240046,0.02007199318536634,1.3885213586099983,True,47.20075757575758,56.48113755847582,1.1966150642354239,0.0895082017039065,0.9921687576924034,0.03133218448143264,1.074363629236178,0.030415246957415633,1.1966150642354239,0.13718710594322245,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
d,lettere,1048,0.02096,50000,1.6403025093393757,0.01912880361428666,1.5024439838731536,True,47.73638968481375,63.482139759197764,1.3298479457358956,0.14157488103014862,0.9893053985895867,0.08082816434797162,1.0760884362582728,0.007293748200673768,1.3298479457358958,0.11883201322571121,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
h,lettere,875,0.0175,50000,1.7891197083734662,0.00794851124748719,1.723842596358707,True,57.10411899313501,86.2263964094997,1.5099855829991131,0.20318267421669622,1.0040187878178672,0.06774911926204466,1.0287051150197233,0.0762612609258577,1.5099855829991131,0.03637612229821287,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
p,lettere,863,0.01726,50000,1.5141617661290332,0.022163032259856146,1.3593153394040112,True,57.62412993039443,71.39761411228102,1.239022857239214,0.10675320105214861,0.9850899488645078,0.08241893231914647,1.0135716330579776,0.06861916498337083,1.239022857239214,0.0263956481248193,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
m,lettere,779,0.01558,50000,1.3594122881310675,0.023488773565091308,1.2073612532643376,True,63.97943444730077,71.46798358836506,1.1170461915732084,0.05528750012120877,1.0266586172220549,0.0824337066263214,0.9698433551704557,0.038590087416374944,1.1170461915732084,-0.08390543625082457,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
g,lettere,721,0.01442,50000,1.3823581332599815,0.022247388194252284,1.2196956871706148,True,68.98472222222222,70.7184355292576,1.0251318444314457,0.012409979380133395,0.9147436656625701,0.11094033787028622,0.945581379277188,0.04637221333931141,1.0251318444314457,-0.1423236907734626,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
u,lettere,693,0.01386,50000,1.5691529444249164,0.02138046152982869,1.4081283743111008,True,72.08236994219654,94.6458422909928,1.3130234531257796,0.13533086000609515,0.8800435042659931,0.023115141289147413,1.053440814119272,0.07617095897868419,1.3130234531257796,0.09389534859258192,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
f,lettere,639,0.01278,50000,1.4739415415377326,0.017443873976544826,1.3566971577863616,True,78.17241379310344,99.03121809683921,1.2668307564218515,0.11771092996948686,1.0054247935378215,0.08009915481862849,0.9838084601977378,0.016843993911197678,1.2668307564218515,-0.03416358006881551,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
b,lettere,587,0.01174,50000,1.444140989812453,0.014581648078228926,1.3533286198181116,True,84.67918088737201,101.65655003055255,1.2004904743441174,0.09111172108294449,0.9584060771851127,0.03810270623748825,1.0529862299977621,0.0692952560334097,1.2004904743441174,0.1193004726272542,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
y,lettere,390,0.0078,50000,1.4606834568674223,0.02039510659379527,1.317094421541892,True,127.26735218508998,167.73375899204032,1.3179637677076714,0.1371737436699102,0.9507635810001444,0.10616103568855806,1.143428017043904,0.06472809558410104,1.3179637677076714,0.31133745938956164,lettera,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
the,parole,111,0.00222,50000,1.725413841414641,0.014972827587307481,1.6069494888814706,True,273.27272727272725,764.3988332759245,2.7972013193729777,0.4732962959334863,0.9981969572116783,0.06615201159426616,1.5598139752434799,0.03802589336857803,2.7972013193729777,0.771716699190324,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
of,parole,82,0.00164,50000,1.563247318667822,0.01923845169523245,1.4084133099963037,True,350.98765432098764,598.2671956121939,1.704524897804703,0.2604985808696288,1.053160877652484,0.027807901663599473,1.5138472234432028,0.02042575587656722,1.704524897804703,0.9122941315700197,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
to,parole,54,0.00108,50000,1.496618817745934,0.024881839695545905,1.3206411990407811,True,812.0566037735849,1960.7558826508166,2.414555676955628,0.41427225407459956,0.9225115976698713,0.08042273604083447,1.4258482002137887,0.03543915566653051,2.414555676955628,0.8574950948227035,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
and,parole,53,0.00106,50000,1.5117893562044,0.018701443247059177,1.3789009871945372,True,845.9038461538462,2566.9868982274124,3.0346083776530666,0.5042889389023177,1.0739204075606943,0.07276530487187065,1.375868155139268,0.04161264111654546,3.0346083776530666,0.7344196407811822,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
is,parole,38,0.00076,50000,1.2992272407863978,0.016942762404140735,1.172521744091363,True,886.1081081081081,1649.1186667056063,1.8610806645552196,0.30096343497853884,1.0106937254841746,0.07490672098078505,1.306311112265041,0.022209155819753856,1.8610806645552198,1.0236738856396432,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
in,parole,37,0.00074,50000,1.3105256507570402,0.010785293773754489,1.2222485537554586,True,1249.3055555555557,2183.4795797984525,1.7477546386380052,0.2721329729093457,0.9264057549831964,0.029387396075439366,1.2522346037600123,0.040090925974518285,1.747754638638005,0.8122826669715744,funzione,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
span,parole,44,0.00088,50000,1.2063911616016547,0.018368558415183808,1.1502570764021365,True,773.0697674418604,1525.7633592238165,1.973642513886773,0.32742419754220875,0.9339455649693299,0.08423031108693202,1.2632695758613435,0.04051193531928431,1.9736425138867728,1.2755855135379632,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
style,parole,37,0.00074,50000,1.5420380127243256,0.029992296186771673,1.331824752467765,True,690.0,2196.1788243609462,3.1828678613926757,0.5218591487290959,0.9443032502318909,0.06495385041489346,1.4454846648472888,0.013289574430556884,3.1828678613926757,0.8218697847559581,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
none,parole,27,0.00054,50000,1.5536059461562868,0.01439010495612166,1.4315446196852926,True,387.65384615384613,641.795540171958,1.6555892493770126,0.24687148041844587,0.9446708890237373,0.07477775100926311,1.4866585615988266,0.019830192353949602,1.6555892493770126,0.8790703296771302,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
color,parole,25,0.0005,50000,1.4737175335023744,0.015973238583578946,1.3735167750419188,True,1081.4583333333333,2168.291192123553,2.004969701828753,0.3344358850663793,0.9421307971124216,0.07049730798657476,1.4366619326455095,0.033171075563457726,2.004969701828753,0.9217770121724252,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
padding,parole,19,0.00038,50000,1.5465792164494931,0.02088456399193896,1.4201359598120635,True,408.1111111111111,358.33419972535484,0.8780309821748418,-0.06494515744565237,0.9688446485773268,0.06927233261857565,1.4736046070306592,0.02576263755280627,0.8780309821748418,0.8664885029971183,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
margin,parole,18,0.00036,50000,1.498946630021158,0.0307294106491485,1.3525009970106117,True,375.88235294117646,279.19927523924133,0.7427836743453995,-0.14758935916198127,1.0129976319800125,0.06895795114482098,1.493088752408422,0.03693116209276275,0.7427836743453996,0.9882595106164208,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
rowspan,parole,18,0.00036,50000,1.5599922193680686,0.02353406545855817,1.3887956616529042,True,864.6470588235294,2615.160462122173,3.0245409793915874,0.5030489165742447,0.9394885616092011,0.045921545563027674,1.4967489481183085,0.060189952852229535,3.024540979391587,0.887064017923092,keyword,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
px,parole,41,0.00082,50000,1.4969495031079916,0.023508325417420782,1.3588455542691276,True,258.65,573.9152778536621,2.218887600439444,0.3786673384535207,0.9430745391387848,0.07750415473828094,1.4425660252437549,0.02694973617064548,2.218887600439444,0.8905653843617615,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
she,parole,30,0.0006,50000,1.5594641838775622,0.010836818490319405,1.4945581802034715,True,523.9655172413793,1502.9963521189127,2.868502416021617,0.4830040711059429,0.9993439384944396,0.06137930770953412,1.5269067190216223,0.03718153325014588,2.8685024160216166,0.9418059890263413,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
div,parole,26,0.00052,50000,1.0496136568860928,0.006661022324750511,1.1029192884307275,True,1283.04,2495.510393353098,1.9449981242619858,0.3208824197464647,0.9879025448197415,0.03572273007710527,1.0854932813023936,0.030679731566416967,1.9449981242619854,1.7231804037077203,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
an,parole,23,0.00046,50000,1.122820848727549,0.017883114606702617,1.0514556139772857,True,2025.409090909091,2675.3952384307972,1.3209159820794347,0.1382712621039857,0.9957380255060643,0.05573357633008523,1.086078558687553,0.013332979605552289,1.3209159820794347,0.7008464733743964,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
with,parole,19,0.00038,50000,1.310515696703329,0.011247193228873801,1.2234809347797275,True,1665.2777777777778,3252.415804499707,1.953077046905579,0.32274032535123776,0.9473527518516262,0.0766211943939586,1.2937600842451673,0.004841276432222803,1.9530770469055792,0.9460394027224648,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
for,parole,19,0.00038,50000,1.311671548706187,0.013054832904932794,1.269636299881662,True,1169.6666666666667,2095.579521137712,1.7916040363103836,0.2835660165317118,0.9883193911016427,0.10297427995665105,1.2946501644849917,0.04655567300593873,1.7916040363103838,0.9453867884577385,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
it,parole,19,0.00038,50000,1.2873486599683852,0.023652061765317933,1.1343402642495644,True,2401.0555555555557,4913.17595226433,2.046256672777203,0.34345650585751675,0.9455150735838999,0.09894646756938795,1.1852330985322206,0.03058412228266287,2.046256672777203,0.6446283708182261,appaiata,auto,Qwen3.5-4B-Base_T1.0_s3,llm,Qwen3.5-4B-Base,1.0,3,True,4.0,False,True,True,0.9658545367258762,0.74176,0.3939920556107249,1.0,sweep_qwen3.5-4b-base.jsonl
vocali,vc,14259,0.28518,50000,1.8411769095190647,0.0030097466380540235,1.8614903861702923,True,3.503226258942348,10.471370507630098,2.989064860113114,0.498629360480419,0.9601203109160262,0.033843297386405756,1.422446969855276,0.029251370947362302,2.989064860113114,0.502209422387505,vocali,riferimento,Qwen3.5-4B-Base_T1.0_s4,llm,Qwen3.5-4B-Base,1.0,4,True,4.0,False,False,True,0.992438790206433,0.92352,0.704516938519448,3.0,sweep_qwen3.5-4b-base.jsonl
spazio,lettere,7447,0.14894,50000,1.4679410077799153,0.012777513770788024,1.3974117558271033,True,6.714343271555197,4.005325671218032,0.5965327522330127,-0.25271467008908666,1.0003204702971944,0.08907270056809764,1.0242416730369304,0.07656041493843735,0.5965327522330128,0.051804976768208034,spazio,riferimento,Qwen3.5-4B-Base_T1.0_s4,llm,Qwen3.5-4B-Base,1.0,4,True,4.0,False,False,True,0.992438790206433,0.92352,0.704516938519448,3.0,sweep_qwen3.5-4b-base.jsonl
e,lettere,4376,0.08752,50000,1.6670832957690673,0.008556409699504712,1.6027992395385149,True,11.415085714285715,22.77263920931389,1.9949599835956082,0.33221144490922583,1.0227093711235644,0.13541992034084946,1.3121971618925228,0.04548915244641184,1.9949599835956082,0.46800326716710355,lettera,riferimento,Qwen3.5-4B-Base_T1.0_s4,llm,Qwen3.5-4B-Base,1.0,4,True,4.0,False,False,True,0.992438790206433,0.92352,0.704516938519448,3.0,sweep_qwen3.5-4b-base.jsonl
t,lettere,3193,0.06386,50000,1.601447428425538,0.00975750935701537,1.5289938850524516,True,15.635025062656641,28.042307005653242,1.7935568950657252,0.2840668455571423,0.9966113220288331,0.057767944509191205,1.319207654218734,0.0384467816175917,1.7935568950657252,0.5307324283592868,lettera,riferimento,Qwen3.5-4B-Base_T1.0_s4,llm,Qwen3.5-4B-Base,1.0,4,True,4.0,False,False,True,0.992438790206433,0.92352,0.704516938519448,3.0,sweep_qwen3.5-4b-base.jsonl
a,lettere,3170,0.0634,50000,1.6030630794291856,0.009956186251350259,1.5329274925723144,True,15.76112338277059,37.26037992793386,2.364068792752766,0.4054818366649896,0.9991115415687077,0.06405392660379078,1.5049725786142354,0.0370641698812841,2.364068792752766,0.8373462011506403,lettera,riferimento,Qwen3.5-4B-Base_T1.0_s4,llm,Qwen3.5-4B-Base,1.0,4,True,4.0,False,False,True,0.992438790206433,0.92352,0.704516938519448,3.0,sweep_qwen3.5-4b-base.jsonl
